databas,skolnivå,dataset,år,uttag,format,url
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2001,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/EXCEL/2001-1.xlsx
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2008,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/EXCEL/2008-1.xlsx
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2003,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/EXCEL/2003-1.xlsx
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2011,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/EXCEL/2011-1.xlsx
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2004,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/EXCEL/2004-1.xlsx
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",1997,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/EXCEL/1997-1.xlsx
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2006,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/EXCEL/2006-1.xlsx
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2007,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2007-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2004,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2004-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",1999,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/1999-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2008,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2008-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2001,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2001-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2006,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2006-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",1998,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/1998-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2009,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2009-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2011,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2011-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2010,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2010-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2012,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2012-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2005,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2005-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2003,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2003-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",1997,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/1997-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2002,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2002-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2000,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/XML/2000-1.xml
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2001,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2001-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2007,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2007-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",1998,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/1998-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2002,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2002-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2011,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2011-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2000,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2000-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2005,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2005-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2008,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2008-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2009,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2009-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2012,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2012-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",1997,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/1997-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2006,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2006-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2003,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2003-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2004,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2004-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",1999,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/1999-1.csv
siris,Gymnasieskolan,"151-Antal elever som började 2010 eller tidigare, per program",2010,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/151-Antal%20elever%20som%20b%C3%B6rjade%202010%20eller%20tidigare%2C%20per%20program/CSV/2010-1.csv
siris,Gymnasieskolan,136-Antal elever,1999,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/1999-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2010,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2010-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2013-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2015-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2005,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2005-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2012-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2009,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2009-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2002,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2002-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2018-1.xlsx
siris,Gymnasieskolan,136-Antal elever,1998,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/1998-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2000,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2000-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2019-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2007,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2007-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2017-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2001,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2001-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2008,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2008-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2003,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2003-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2011,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2011-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2004,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2004-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2014-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2016-1.xlsx
siris,Gymnasieskolan,136-Antal elever,1997,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/1997-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2006,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/EXCEL/2006-1.xlsx
siris,Gymnasieskolan,136-Antal elever,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2019-1.xml
siris,Gymnasieskolan,136-Antal elever,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2015-1.xml
siris,Gymnasieskolan,136-Antal elever,2007,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2007-1.xml
siris,Gymnasieskolan,136-Antal elever,2004,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2004-1.xml
siris,Gymnasieskolan,136-Antal elever,1999,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/1999-1.xml
siris,Gymnasieskolan,136-Antal elever,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2018-1.xml
siris,Gymnasieskolan,136-Antal elever,2008,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2008-1.xml
siris,Gymnasieskolan,136-Antal elever,2001,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2001-1.xml
siris,Gymnasieskolan,136-Antal elever,2006,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2006-1.xml
siris,Gymnasieskolan,136-Antal elever,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2014-1.xml
siris,Gymnasieskolan,136-Antal elever,1998,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/1998-1.xml
siris,Gymnasieskolan,136-Antal elever,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2016-1.xml
siris,Gymnasieskolan,136-Antal elever,2009,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2009-1.xml
siris,Gymnasieskolan,136-Antal elever,2011,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2011-1.xml
siris,Gymnasieskolan,136-Antal elever,2010,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2010-1.xml
siris,Gymnasieskolan,136-Antal elever,2013,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2013-1.xml
siris,Gymnasieskolan,136-Antal elever,2012,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2012-1.xml
siris,Gymnasieskolan,136-Antal elever,2005,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2005-1.xml
siris,Gymnasieskolan,136-Antal elever,2003,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2003-1.xml
siris,Gymnasieskolan,136-Antal elever,1997,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/1997-1.xml
siris,Gymnasieskolan,136-Antal elever,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2017-1.xml
siris,Gymnasieskolan,136-Antal elever,2002,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2002-1.xml
siris,Gymnasieskolan,136-Antal elever,2000,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/XML/2000-1.xml
siris,Gymnasieskolan,136-Antal elever,2001,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/CSV/2001-1.csv
siris,Gymnasieskolan,136-Antal elever,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/CSV/2017-1.csv
siris,Gymnasieskolan,136-Antal elever,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/CSV/2014-1.csv
siris,Gymnasieskolan,136-Antal elever,2007,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/CSV/2007-1.csv
siris,Gymnasieskolan,136-Antal elever,1998,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/CSV/1998-1.csv
siris,Gymnasieskolan,136-Antal elever,2002,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/CSV/2002-1.csv
siris,Gymnasieskolan,136-Antal elever,2011,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Gymnasieskolan/136-Antal%20elever/CSV/2011-1.csv
